ward_id,ward_name,latitude,longitude,area_km2,primary_drain_km,secondary_drain_km,tertiary_drain_km,total_drain_km,drainage_index
200,Swamy Vivekananda,12.93868673818434,77.54774794851959,1.3383,4.310790764604595,0.6331328914937321,2.6770508858336677,7.620974541931995,5.6945188238302284
201,Katriguppe,12.930933313111757,77.55015786849658,1.7978,5.1140973820564675,1.5989543199518073,7.1664613418668095,13.879513043875084,7.720276473398089
197,Srinagar,12.94580388720681,77.55164330233742,0.5586,1.474495073482781,2.805383011726148,0.505611188390718,4.785489273599647,8.566933894736211
186,Shakambari Nagar,12.920817283531292,77.58160967080889,2.9522,0.0,1.611076306486194,4.698497590030666,6.309573896516859,2.1372447315618386
183,Gurappanapalya,12.923642647599415,77.5987363154256,0.8967,3.998173275973098,1.3164024972372825,3.515029363694133,8.829605136904513,9.846777224160268
182,Byrasandra,12.92969796953553,77.59230513238624,1.1025,0.0,4.213881328877827,3.188195667547801,7.402076996425627,6.713902037574265
131,Shivanagara,12.986687415754888,77.55081712799937,0.9498,0.0,0.0,3.2533913667646366,3.2533913667646366,3.4253436163030497
132,Rajaji Nagar,12.995026981055352,77.55156151526187,1.0879,0.0,1.524677284053501,3.4435785748270713,4.968255858880572,4.566831380531824
130,Sriramamandir,12.984963716664895,77.55802719208026,0.9893,6.392667811505508,1.6822152873481846,2.7518630921229184,10.82674619097661,10.943845336072588
133,Basaveshwara Nagar,12.991385746344884,77.54374047858383,0.7282,0.0,0.7972743253742819,3.356234832926263,4.153509158300545,5.70380274416444
190,Devagiri Temple Ward,12.921115191480267,77.56834159905597,1.1406,2.0843509040557375,0.0,3.9163483247991016,6.000699228854839,5.2610023047999634
205,Yelchenahalli,12.901697916179769,77.5682077250334,1.1598,0.5310575414409778,0.7362851278516862,6.196427844787836,7.4637705140805,6.435394476703311
98,Hudi,12.984855731508736,77.73130519239567,12.4629,6.983450347214978,6.478618316372816,14.276967079119663,27.739035742707458,2.2257288225619605
95,Vijnana Nagar,12.971506352851183,77.67771910647198,2.649,7.111617288327196,0.0,5.819882162648551,12.931499450975746,4.8816532468764615
103,White Field,12.967296783113241,77.74512616301905,8.1507,4.330897428451966,7.267778242098172,20.53745809037192,32.13613376092206,3.9427452563487866
111,Kaggadasanapura,12.979983179974141,77.67370372921559,1.6453,4.52438477419518,1.320729336043199,3.987962147551444,9.833076257789823,5.976464023454582
102,Aecs Layout,12.959416299242012,77.71955843091136,6.1588,3.6034576154446083,6.415883440251383,11.022028309966577,21.041369365662568,3.4164722617494587
112,New Tippasandara,12.97642203625731,77.6564016218091,3.2182,4.52438477419518,5.722280690491626,7.32321005574788,17.569875520434685,5.459534994852615
107,Bellanduru,12.910263134429742,77.6727297758227,10.4016,7.2333884668716735,6.405277004566176,27.458616233128655,41.097281704566505,3.9510538479240216
104,Varthuru,12.930801750394526,77.73103353522261,28.408,23.884682071923443,31.781427955440076,58.12862393075002,113.79473395811354,4.0057284552982795
138,Kaveripura,12.981143119171623,77.52541719821849,1.2868,9.92534457401189,0.262936202703716,2.9976082152837065,13.185888991999313,10.24703838358666
106,Marathahalli,12.94208607659438,77.67611816313511,9.9397,33.893629221397795,5.28336438336326,30.533161788919262,69.71015539368031,7.013305773180308
188,Yediyur,12.931344251422441,77.57595176593568,1.9065,0.0,3.624440458097213,5.561629744179138,9.186070202276351,4.818290166418228
105,Munekollal,12.935302338463242,77.70149469485605,8.4752,6.873355462564893,9.706969050706851,32.82634930144322,49.406673814714964,5.829558454634105
189,Ganesh Mandir Ward,12.92424635398726,77.5600523357957,1.6919,8.750943223946427,2.807089952218398,7.00264382862146,18.560677004786285,10.970315624319573
191,Banashankari Temple Ward,12.912512135723093,77.5695571407896,0.7033,2.0843509040557375,0.35666740223162363,2.173276316445575,4.6142946227329364,6.560919412388648
192,Kumaraswamy Layout,12.906294983914758,77.56190563280876,1.5443,11.93744641202369,4.050487401006119,4.907217128634448,20.895150941664255,13.530499865093734
193,Padmanabha Nagar,12.911157544438042,77.55571469957772,1.4791,9.322037966526974,2.9682878681815033,1.9854896667976976,14.275815501506175,9.651690556085574
